情報法	企業と情報法	前期	金	3	401	小向　太郎	3	2	0	30	国際情報学部
情報法	民事法（情報財産権法）	前期	金	2	501	小林　利明	3	2	0	30	国際情報学部
情報法	競争法（情報競争法）	前期	金	4	401	中島　美香	3	2	0	30	国際情報学部
情報法	情報政策事例研究	前期	水	2	501	大手　英明	3	2	0	30	国際情報学部
情報法	情報と国家安全保障	前期	月	2	501	岩隈　道洋	3	2	0	30	国際情報学部
情報法	ICTビジネスと公共政策	前期	金	5	701	石井　夏生利	3	2	0	30	国際情報学部
情報法	法と経済学	後期	火	4	401	平野　晋	2	2	0	30	国際情報学部
情報法	AI・ロボット法	前期	火	4	401	平野　晋	2	2	1	30	国際情報学部
情報法	刑事法（サイバー犯罪の刑事規制）	後期	火	2	401	中村　真利子	2	2	1	30	国際情報学部
情報法	行政法（情報行政法）	後期	金	3	301	大手　英明	2	2	1	30	国際情報学部
情報法	情報政策ワークショップ	後期	火	5	701	石井　夏生利、大手　英明	2	2	0	30	国際情報学部
情報法	法情報学	前期	火	2	401	岩隈　道洋	2	2	0	30	国際情報学部
情報法	情報プライバシー権法	前期	金	3	301	石井　夏生利	2	2	1	30	国際情報学部
情報法	民事法（情報不法行為法）	前期	火	3	301	中島　美香	2	2	1	30	国際情報学部
情報法	国際規約と国際標準化団体	前期	金	4	301	大手　英明	2	2	0	30	国際情報学部
情報法	情報法	後期	金	2	301	小向　太郎	1	2	1	30	国際情報学部
情報法	刑事法（概論）	後期	火	3	401	中村　真利子	1	2	1	30	国際情報学部
情報法	情報と憲法	後期	水	1	301	岩隈　道洋	1	2	1	30	国際情報学部
情報法	情報政策概論	後期	木	3	301	大手　英明	1	2	1	30	国際情報学部
情報法	民事法（総則と情報契約法）	前期	火	2	301	中島　美香	1	2	1	30	国際情報学部
情報法	法学概論	前期	水	3	401	中村　真利子	1	2	1	30	国際情報学部
情報法	法学概論	前期	水	3	301	石井　夏生利	1	2	1	30	国際情報学部
情報基盤	データマイニングとAI	後期	水	1	501	吉田　雅裕	3	2	0	30	国際情報学部
情報基盤	セキュリティマネジメント	前期	月	1	701	江島　将和	3	2	0	30	国際情報学部
情報基盤	ICTケーススタディ（ネットワーク構築）	前期	木	2	501	小花　聖輝	3	2	0	30	国際情報学部
情報基盤	情報産業における人的資源管理論	前期	月	5	401	寺澤　慎祐	3	2	0	30	国際情報学部
情報基盤	SNSとコミュニケーション	前期	金	5	301	いしたに　まさき	3	2	0	30	国際情報学部
情報基盤	システムとソフトウェア	前期	火	4	501	松崎　和賢	3	2	0	30	国際情報学部
情報基盤	データベース論	前期	水	3	501	吉田　雅裕	3	2	0	30	国際情報学部
情報基盤	システムマネジメント	後期	水	4	401	石谷　靖	2	2	0	30	国際情報学部
情報基盤	意思決定論	後期	金	4	501	糟谷　崇	2	2	0	30	国際情報学部
情報基盤	リスクコミュニケーション	後期	火	3	301	角田　篤泰	2	2	0	30	国際情報学部
情報基盤	OSとハードウェア	後期	木	4	901	小花　聖輝	2	2	0	30	国際情報学部
情報基盤	問題解決とアルゴリズム	後期	水	1	401	坂地　泰紀	2	2	0	30	国際情報学部
情報基盤	情報セキュリティ論	前期	木	2	401	松崎　和賢	2	2	0	30	国際情報学部
情報基盤	システム開発論	前期	月	4	501	小花　聖輝	2	2	0	30	国際情報学部
情報基盤	情報社会と社会的包摂	前期	土	1	オンデマンド	冨樫　耕平	2	2	0	30	国際情報学部
情報基盤	情報ネットワーク論	前期	月	1	401	吉田　雅裕	2	2	0	30	国際情報学部
情報基盤	コンピュータアーキテクチャ	前期	水	3	801	小花　聖輝	2	2	0	30	国際情報学部
情報基盤	オブジェクト指向プログラミング	前期	水	3	701	原田　一義	2	2	0	30	国際情報学部
情報基盤	情報理論	前期	月	2	401	吉田　雅裕	2	2	1	30	国際情報学部
情報基盤	情報フルエンシー	前期	土	1	901	尾登　啓一	1	2	1	30	国際情報学部
情報基盤	情報フルエンシー	前期	木	3	701	横川　公善	1	2	1	30	国際情報学部
